timestamp,open,high,low,close
10:32,5043.0,5043.05,5042.0,5043.2
10:33,5043.82,5044.67,5043.66,5043.81
10:34,5043.56,5043.62,5043.18,5043.85
10:35,5043.94,5044.4,5043.52,5044.21
10:36,5044.56,5045.27,5044.4,5044.43
10:37,5044.78,5045.32,5044.03,5044.51
10:38,5044.57,5045.42,5044.41,5044.84
10:39,5044.34,5044.93,5043.66,5044.18
10:40,5044.26,5044.51,5043.67,5044.34
10:41,5044.35,5044.88,5043.42,5044.18
10:42,5044.1,5044.49,5043.43,5043.98
10:43,5044.07,5044.14,5043.61,5044.37
10:44,5044.32,5044.54,5044.06,5044.58
10:45,5045.12,5045.49,5044.96,5045.32
10:46,5045.53,5046.52,5044.87,5045.23
10:47,5045.26,5045.93,5044.32,5045.04
10:48,5044.5,5045.05,5044.23,5044.56
10:49,5044.45,5045.09,5044.19,5044.45
10:50,5044.97,5045.06,5044.54,5044.83
10:51,5044.75,5045.39,5044.49,5044.9
10:52,5044.87,5044.88,5044.8,5045.1
10:53,5045.38,5046.21,5044.8,5045.17
10:54,5044.79,5045.69,5043.99,5045.01
10:55,5045.01,5045.26,5044.91,5045.18
10:56,5045.34,5045.96,5045.18,5045.6
10:57,5046.2,5047.01,5045.31,5045.91
10:58,5045.92,5046.85,5045.12,5046.14
10:59,5046.14,5046.92,5046.03,5046.36
11:00,5046.35,5047.17,5045.89,5046.24
11:01,5046.2,5046.22,5046.0,5046.09
11:02,5046.68,5046.96,5046.04,5046.62
11:03,5046.94,5047.88,5046.83,5047.22
11:04,5047.4,5047.67,5047.29,5047.36
11:05,5047.35,5047.96,5046.84,5047.28
11:06,5047.13,5047.84,5047.13,5047.39
11:07,5047.59,5048.33,5046.91,5047.5
11:08,5047.38,5047.71,5047.06,5047.59
11:09,5047.56,5047.87,5047.15,5047.5
11:10,5047.08,5047.5,5046.14,5047.19
11:11,5047.52,5047.82,5046.97,5047.22
11:12,5047.04,5047.62,5046.38,5047.01
11:13,5046.75,5047.22,5045.85,5046.93
11:14,5046.4,5046.91,5045.77,5046.3
11:15,5046.69,5047.36,5046.47,5046.51
11:16,5046.02,5046.5,5045.17,5045.76
11:17,5045.82,5046.01,5045.12,5045.81
11:18,5045.79,5045.79,5045.03,5045.95
11:19,5045.65,5045.83,5044.69,5045.66
11:20,5045.19,5046.04,5044.74,5045.37
11:21,5045.86,5046.46,5044.91,5046.1
11:22,5046.34,5046.85,5045.51,5046.37
11:23,5046.8,5047.28,5046.54,5046.65
11:24,5046.95,5047.47,5046.32,5046.81
11:25,5046.39,5046.66,5046.07,5046.41
11:26,5045.98,5046.67,5045.27,5045.72
11:27,5045.7,5046.11,5045.49,5045.65
11:28,5045.96,5046.65,5045.1,5046.12
11:29,5045.65,5046.0,5044.9,5045.86
11:30,5046.07,5046.82,5045.52,5046.13
11:31,5045.74,5046.18,5045.71,5045.64
11:32,5045.67,5045.84,5045.2,5045.45
11:33,5045.14,5045.54,5044.58,5044.86
11:34,5044.65,5045.12,5044.6,5044.58
11:35,5044.27,5045.03,5043.89,5044.42
11:36,5044.42,5044.5,5044.4,5044.45
11:37,5044.63,5045.28,5043.84,5044.72
11:38,5045.23,5045.43,5045.21,5045.02
11:39,5044.93,5045.5,5044.71,5045.05
11:40,5044.95,5045.55,5044.2,5044.71
11:41,5045.28,5045.39,5045.25,5045.17
11:42,5045.64,5046.03,5044.92,5045.38
11:43,5045.6,5045.7,5044.83,5045.81
11:44,5045.57,5046.55,5044.78,5045.48
11:45,5045.33,5045.83,5044.99,5045.54
11:46,5045.42,5046.38,5044.78,5045.61
11:47,5045.69,5046.42,5044.72,5045.55
11:48,5045.76,5046.25,5045.33,5045.9
11:49,5046.05,5046.88,5045.96,5046.27
11:50,5046.09,5046.7,5045.71,5045.81
11:51,5045.77,5045.98,5044.97,5045.67
11:52,5046.06,5046.34,5046.05,5046.33
11:53,5046.26,5046.74,5045.5,5046.37
11:54,5046.45,5047.24,5046.36,5046.28
11:55,5046.24,5046.82,5045.77,5046.26
11:56,5046.41,5046.74,5045.71,5046.28
11:57,5045.82,5046.02,5045.7,5045.84
11:58,5045.75,5045.97,5045.27,5045.88
11:59,5046.19,5046.47,5046.09,5046.01
12:00,5045.59,5045.6,5045.05,5045.45
12:01,5045.78,5046.48,5045.65,5046.0
12:02,5046.29,5046.87,5045.82,5046.26
12:03,5045.71,5046.65,5045.23,5045.9
12:04,5045.5,5046.13,5045.45,5045.29
12:05,5045.17,5046.17,5045.05,5045.33
12:06,5045.63,5045.85,5045.1,5045.6
12:07,5045.85,5046.84,5045.55,5045.92
12:08,5046.18,5047.13,5045.97,5046.01
12:09,5045.83,5046.0,5045.75,5045.53
12:10,5045.58,5045.87,5045.35,5045.7
12:11,5045.79,5046.47,5044.86,5045.96
12:12,5046.16,5047.1,5045.74,5046.19
12:13,5046.6,5047.43,5046.53,5046.4
12:14,5046.49,5047.06,5046.2,5046.26
12:15,5046.54,5047.48,5046.04,5046.53
12:16,5045.91,5046.34,5045.59,5045.76
12:17,5045.89,5046.72,5045.31,5046.16
12:18,5046.59,5046.86,5046.55,5046.75
12:19,5046.85,5047.77,5046.67,5046.9
12:20,5046.98,5047.07,5046.63,5046.88
12:21,5047.27,5047.6,5046.57,5047.14
12:22,5047.66,5048.21,5047.2,5047.55
12:23,5047.82,5048.22,5047.3,5048.11
12:24,5048.24,5048.65,5048.05,5048.15
12:25,5048.41,5049.17,5048.2,5048.44
12:26,5048.64,5049.34,5048.52,5048.93
12:27,5048.79,5048.94,5048.23,5048.82
12:28,5048.97,5049.88,5048.51,5048.74
12:29,5048.94,5049.65,5048.43,5048.8
12:30,5049.38,5049.63,5048.83,5049.31
12:31,5049.57,5050.45,5048.71,5049.44
12:32,5049.55,5050.48,5049.04,5049.74
12:33,5049.45,5050.03,5048.45,5049.44
12:34,5049.26,5049.61,5048.71,5049.29
12:35,5049.12,5049.31,5048.42,5049.16
12:36,5049.22,5049.26,5048.48,5049.34
12:37,5049.44,5050.1,5048.62,5049.73
12:38,5049.35,5049.86,5048.76,5049.58
12:39,5049.75,5050.28,5049.3,5049.89
12:40,5049.96,5050.11,5049.49,5050.24
12:41,5050.3,5050.95,5049.44,5050.51
12:42,5050.63,5050.94,5049.91,5050.78
12:43,5050.63,5050.7,5050.0,5050.89
12:44,5051.38,5051.82,5051.28,5051.46
12:45,5051.64,5052.34,5050.74,5051.37
12:46,5051.38,5051.76,5051.24,5051.4
12:47,5051.67,5051.84,5051.59,5051.9
12:48,5051.76,5052.67,5051.62,5051.74
12:49,5051.39,5051.4,5050.59,5051.63
12:50,5051.47,5051.91,5051.12,5051.52
12:51,5051.54,5051.79,5050.7,5051.36
12:52,5051.28,5051.52,5050.71,5051.32
12:53,5051.46,5052.43,5050.8,5051.32
12:54,5051.51,5052.25,5051.46,5051.57
12:55,5051.89,5052.18,5051.1,5051.96
12:56,5051.98,5052.6,5051.3,5052.11
12:57,5052.48,5053.11,5051.58,5052.57
12:58,5052.4,5052.98,5051.67,5052.16
12:59,5052.23,5052.41,5052.1,5052.26
13:00,5052.56,5053.48,5051.73,5052.42
13:01,5052.6,5053.41,5051.85,5052.5
13:02,5052.64,5052.78,5051.68,5052.86
13:03,5053.38,5054.34,5052.57,5053.3
13:04,5053.08,5053.62,5052.63,5053.19
